Id,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PoolArea,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,PavedDrive_N,PavedDrive_P,PavedDrive_Y,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_NoSeWa,SalePrice
332,-0.2640404333813587,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,0.8882919683733657,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-0.7983105364655921,-0.3596007501322808,-0.9243112113157019,-1.0273628233099534,-0.7657152002902768,-1.0069055266777909,-0.808953050569451,-0.8790339566201841,-0.7563210328804112,-0.20769847452544338,-0.25262537339066343,0.03257847096688059,-0.10119701650206231,-0.8736160342204271,-0.5722502445815958,-0.08959195989676072,0.6583338196718981,-0.7028427666170877,0.39123678406568596,-0.7725524696579678,-0.06315017346937592,-0.28593545802354126,-0.28775828882527155,0.009582992809597205,-0.7407604083206012,-0.4395650595271503,0.3702844726355503,-0.6029615777083905,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,139000
333,1.196595561882574,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,1.4986709832539495,2.5387156843484378,1.0870225425769673,-0.2498951687186003,2.3719717181430027,-0.3596007501322808,0.6236316606467388,0.7813658143509358,1.890783556618208,1.6199611043868447,1.000928758749552,0.2534568875455062,-0.7563210328804112,-0.20769847452544338,0.06174332008484273,0.7365164804022294,-0.10119701650206231,-0.8736160342204271,1.0851264448660172,-0.08959195989676072,1.3951729376252227,-0.7028427666170877,-0.5072842015265535,1.3555513292708847,-0.06315017346937592,-0.28593545802354126,0.3495455390055087,4.8891237759903525,-0.7407604083206012,1.0462575960103884,0.9447009698666412,0.9182526360608242,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,284000
334,0.5057886601085325,-0.7850250438866518,-0.10333053085137019,-1.0458012732222097,0.6116453645066262,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,0.1757603931628922,-0.3596007501322808,0.6236316606467388,0.7813658143509358,0.05166903260464164,0.3065277888545269,1.0411483545121965,-0.28215396545432286,-0.7563210328804112,-0.20769847452544338,-0.24983549390036042,-0.4836427359523752,-0.10119701650206231,1.4787525870511256,0.2452396089972944,-0.08959195989676072,0.28991426069523585,-0.25881877861689745,-0.5072842015265535,0.6461833962946006,-0.06315017346937592,-0.28593545802354126,-0.28775828882527155,0.6949882563075451,0.7769671892887499,1.0792758772445559,0.9447009698666412,0.15764552917621685,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,207000
335,-0.552089067700424,0.8364275293859638,-0.10333053085137019,0.16992708860002484,0.8487710249638314,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,-1.0145178689765875,-0.3596007501322808,2.1715745326091795,0.7813658143509358,-0.00406171054728462,0.3065277888545269,0.7998307799363293,0.2712447018517736,1.2325988725051025,-0.20769847452544338,-0.142805571636009,-0.4836427359523752,-0.10119701650206231,0.06733141428819403,-0.5722502445815958,-0.08959195989676072,0.28991426069523585,-0.14041238181684673,-0.5072842015265535,-0.06318453668168356,-0.06315017346937592,-0.28593545802354126,0.3495455390055087,-0.2468765925389727,0.04972271543426916,0.8811661898395508,0.6574927212510958,0.15764552917621685,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,192000
336,1.171104532296816,-0.39540982124416724,-0.10333053085137019,0.16992708860002484,1.7731219791534927,0.5759332807237023,2.9937241401097476,-0.2498951687186003,-1.0418282688727132,-0.3596007501322808,2.1715745326091795,0.7813658143509358,0.2606593194243651,0.3065277888545269,-0.5274158802309394,0.5637554259992817,-0.7563210328804112,-0.20769847452544338,19.59153381572636,0.0,-0.10119701650206231,3.1254106219412128,-0.5722502445815958,1.14431217701962,0.6583338196718981,-0.7028427666170877,0.39123678406568596,-0.7725524696579678,-0.06315017346937592,-0.28593545802354126,0.3495455390055087,1.014995349530097,4.55547652083703,-0.20843709088797763,-0.9221526461344042,0.15764552917621685,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,228950
337,1.9434827287452832,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,1.7731219791534927,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,0.2554157261932589,-0.3596007501322808,0.6236316606467388,0.7813658143509358,0.9433609230354618,1.6199611043868447,1.081367950274841,0.8325490644051,-0.7563210328804112,-0.20769847452544338,0.5058414098594384,0.7834456810312527,-0.10119701650206231,-0.8736160342204271,0.5475988699100346,-0.08959195989676072,0.28991426069523585,0.05199801298323568,-0.5072842015265535,2.064919262247169,-0.06315017346937592,-0.28593545802354126,0.986849366836289,1.9750166291977524,0.666299551963068,1.1122941584787234,1.0404370527384896,-0.6029615777083905,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,377426
338,0.9595289867350247,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,0.8092500815542972,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,0.3760366590678142,-0.3596007501322808,-0.9243112113157019,0.7813658143509358,0.27459200521234667,0.3065277888545269,0.9607091629869075,0.06964947304740987,-0.7563210328804112,-0.20769847452544338,-0.1310119901542736,0.03257847096688059,-0.10119701650206231,-0.8736160342204271,0.06046450510617538,-0.08959195989676072,2.132012055578547,0.3924164037833815,-0.5072842015265535,0.6461833962946006,-0.06315017346937592,-0.28593545802354126,0.3495455390055087,1.0989688420778587,0.7769671892887499,1.0132393147762209,0.896832928430717,0.15764552917621685,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,214000
339,1.1762027382139677,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,-0.5015278748619206,-0.2931300124474908,1.0870225425769673,-0.2498951687186003,0.9882447900726326,-0.3596007501322808,-0.9243112113157019,0.7813658143509358,-0.15267702561908797,0.3065277888545269,0.23675643925930626,0.23764549705104632,-0.7563210328804112,-0.20769847452544338,0.5043196574101821,1.018091684176369,-0.10119701650206231,-0.8736160342204271,-0.5722502445815958,0.6154961183411712,-0.4469248572580886,-0.036806784616802354,1.2897577696579254,0.6461833962946006,-0.06315017346937592,-0.28593545802354126,0.986849366836289,0.35455517841121337,0.1129613653346588,0.4189102525612054,0.6574927212510958,-1.3635686845929977,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,202500
340,0.1412669370321933,-0.7850250438866518,-0.10333053085137019,0.16992708860002484,0.3152382889351196,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,0.15755345989880837,-0.3596007501322808,-0.9243112113157019,-1.0273628233099534,-0.8168017148462092,-1.0069055266777909,-0.808953050569451,-0.5647825705427936,-0.7563210328804112,-0.20769847452544338,0.28303148874751244,-0.15513833154921244,-0.10119701650206231,-0.8736160342204271,0.413216976171039,-0.08959195989676072,-0.07850529828142637,-0.7028427666170877,1.2897577696579254,-0.06318453668168356,-0.06315017346937592,3.8796378658076187,-0.28775828882527155,0.37044205537970887,-0.7407604083206012,-0.4395650595271503,0.6574927212510958,0.9182526360608242,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,155000
341,-0.42463391977163406,1.3496930921485184,-0.10333053085137019,1.3856554504222593,-0.969192371874742,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,0.9245205236483393,-0.3596007501322808,-0.9243112113157019,0.7813658143509358,-0.19447508298303268,0.3065277888545269,0.9607091629869075,0.8048791310397952,1.2325988725051025,-0.20769847452544338,0.5101530417989976,0.7365164804022294,-0.10119701650206231,0.06733141428819403,-0.5722502445815958,-0.08959195989676072,-0.8153444162347508,-0.7028427666170877,-0.5072842015265535,1.3555513292708847,-0.06315017346937592,-0.28593545802354126,1.6241531946670693,-0.19240730007555962,0.3263918087484738,1.0132393147762209,0.8489648869947928,1.6788597429454315,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,202900
342,-0.8120975694751554,-0.7850250438866518,-0.10333053085137019,-1.0458012732222097,-0.969192371874742,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,0.3646573257777618,0.014037570810811651,-0.9243112113157019,-1.0273628233099534,-0.8307344006341908,-1.0069055266777909,-1.130709816670607,-1.303965076158794,-0.7563210328804112,-0.20769847452544338,-0.2242193276712147,-0.43671353532335194,-0.10119701650206231,-0.8736160342204271,-0.5722502445815958,-0.08959195989676072,1.0267533786485603,-0.7028427666170877,-1.405805187118793,-1.4819204026342518,-0.06315017346937592,-0.28593545802354126,-1.562365944486832,-0.7507175478255437,1.2354474010665746,-0.7037113094004905,-1.6401732676732679,0.9182526360608242,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,82000
343,-0.3048260807185715,-0.7850250438866518,-0.10333053085137019,-1.0458012732222097,-0.969192371874742,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,-1.2762425346477924,-0.3596007501322808,-0.9243112113157019,0.7813658143509358,-0.33844616945884215,0.3065277888545269,-1.1709294124332514,-0.9106567376091039,-0.7563210328804112,4.455931118857386,-0.20595829828014053,0.0,-0.10119701650206231,0.7730420006696599,1.331493250054176,-0.08959195989676072,-0.4469248572580886,-0.7028427666170877,-1.405805187118793,-2.191288335610536,-0.06315017346937592,-0.28593545802354126,-0.28775828882527155,-2.387065875580578,-0.7407604083206012,-0.736729590634658,-1.6401732676732679,-1.3635686845929977,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,87500
344,1.336796224604243,-0.7850250438866518,-0.10333053085137019,-1.0458012732222097,-0.9077153487932444,-0.2931300124474908,-0.819679054955813,-0.2498951687186003,2.492592651017558,-0.3596007501322808,0.6236316606467388,0.7813658143509358,0.42320732028415003,0.3065277888545269,1.081367950274841,0.36216019719491804,-0.7563210328804112,-0.20769847452544338,-0.16728042352821257,-0.2959259334362822,-0.10119701650206231,1.4787525870511256,2.876885028052626,-0.08959195989676072,0.28991426069523585,0.3628148045833688,-0.5072842015265535,2.064919262247169,-0.06315017346937592,-0.28593545802354126,-0.28775828882527155,1.434862812268906,3.172131054266007,1.1122941584787234,0.9925690113025655,0.15764552917621685,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,266000
