Id,SalePrice
1973,282876.8760740082
1974,316018.1986967899
1975,500545.4440318515
1976,276018.9842087893
1977,354699.98673342785
1978,348609.2854063888
1979,319666.3448626839
1980,195790.16363291827
1981,353718.2418894368
1982,213462.91141980316
1983,188238.75240891456
1984,173489.95160836988
1985,233098.74080575496
1986,227285.80440654926
1987,175851.41764253037
1988,164192.18453408522
1989,190504.7876433234
1990,210907.3761138855
1991,233834.97209217693
1992,217066.63056387458
1993,146077.91167453257
1994,231852.34397081757
1995,191467.48552333235
1996,252708.8694032093
1997,317478.9391250997
1998,295366.42277393583
1999,290460.06383834337
2000,323018.307071632
2001,264281.94847684156
2002,222139.68511512422
2003,260780.91258450714
2004,296555.3366978457
2005,214899.94613374112
2006,227841.37993502634
2007,232762.2040186327
2008,226441.3564016989
2009,196356.88612486405
2010,196607.47222275945
2011,133162.7649138598
2012,160044.9583779726
2013,167655.70637418114
2014,194986.5984514155
2015,201633.6141096034
2016,191526.83478996775
2017,209871.51938423538
2018,138958.53189924243
2019,135181.8469469057
2020,118354.60171555956
2021,98725.95499008284
2022,194465.9528696842
2023,137040.63358801394
2024,257699.62408454367
2025,345977.11800991173
2026,173012.12448443178
2027,162487.65162090515
2028,141197.19618859803
2029,164187.97690794113
2030,255769.57491100498
2031,239351.4402865084
2032,247205.9913472742
2033,247748.81727956
2034,158858.28639940117
2035,213780.9667453056
2036,202690.66780748017
2037,207715.61121592124
2038,306769.4090869166
2039,219858.05841468027
2040,322882.0851566028
2041,292231.5552659794
2042,203572.70879779814
2043,167386.67148078998
2044,189907.71159378625
2045,223082.23682619206
2046,127720.25352254992
2047,135066.25808589414
2048,141680.37405087776
2049,144655.94775264722
2050,175413.5824582869
2051,85548.52167141378
2052,112020.77693787069
2053,146496.9200074463
2054,130452.81819019747
2055,143030.57535170083
2056,158237.22805744072
2057,116179.28663681266
2058,201302.67143743584
2059,120102.00046937936
2060,171362.36448167317
2061,152646.9469256612
2062,124990.84355033113
2063,110573.81465466513
2064,132208.52291786295
2065,132058.91411152977
2066,154686.90345637812
2067,116728.95542865316
2068,130564.06032022942
2069,99702.19546015745
2070,122371.0421508422
2071,107735.85899273847
2072,136739.57737782624
2073,129485.20406004136
2074,198078.65675606392
2075,148664.94289299592
2076,104943.14137872681
2077,157333.6542351244
2078,119848.25582261947
2079,143423.6252261198
2080,118374.23190081009
2081,124667.0988201723
2082,123959.68103869763
2083,139443.49728055706
2084,91901.61828521891
2085,104596.87583637025
2086,122656.07568969269
2087,119890.88766327035
2088,98083.38232123114
2089,70673.22825918917
2090,134790.24716031292
2091,111871.23842904149
2092,118646.72242628947
2093,125216.202873708
2094,76521.57953151186
2095,134889.68610635595
2096,93967.70361486147
2097,108220.30125046482
2098,138521.5785209428
2099,53925.63449559608
2100,84093.15374372853
2101,101213.79087057702
2102,147741.4418665489
2103,96694.22386009723
2104,136509.810910863
2105,110633.40151903937
2106,82354.69817208881
2107,204543.32699128316
2108,98236.48367498182
2109,91531.79864288156
2110,124683.79209037234
2111,128848.86473763408
2112,133957.28793316343
2113,112561.79784186232
2114,132979.15906168535
2115,155010.38376321967
2116,113874.82627791681
2117,139232.79552240245
2118,102590.08876674053
2119,114244.27986173173
2120,135185.7084375942
2121,106435.81918971168
2122,120677.99369783167
2123,83993.855442679
2124,156001.22223004603
2125,137507.47108550085
2126,153142.9272737296
2127,170988.81657296064
2128,150165.90274438803
2129,101764.23073707991
2130,132826.31226185535
2131,142427.28282358675
2132,118518.62206583095
2133,129130.67596465314
2134,118964.91412335145
2135,95252.94770956947
2136,82385.48920387906
2137,117741.8522755808
2138,124239.05328639841
2139,148948.68688840035
2140,136385.07497369213
2141,151905.86630466153
2142,125659.4607202232
2143,142591.53079920233
2144,138970.40140085813
2145,132176.986784389
2146,193134.06070788123
2147,125790.90710861955
2148,138230.89164418736
2149,151800.19867348296
2150,229274.0778117901
2151,96740.80755744649
2152,178606.53910428158
2153,177888.16983197277
2154,109146.21454522363
2155,144046.49915571476
2156,297663.13812278176
2157,243020.53128652228
2158,241602.11078806515
2159,205804.7876429151
2160,173047.7218524564
2161,237374.99075689094
2162,421015.55943766295
2163,366641.67398809525
2164,259084.23072558263
2165,195432.96037168842
2166,160806.7212078185
2167,225411.69247483392
2168,185023.223096114
2169,185502.20814382
2170,210051.48547451964
2171,150894.2103913296
2172,128925.70570984809
2173,165615.38883836995
2174,227690.1279971974
2175,308379.50882377196
2176,310803.83351597807
2177,260664.47793690587
2178,202431.36932520877
2179,142700.55715381145
2180,227478.5096105733
2181,187998.40066276529
2182,223274.64617338756
2183,189093.06424674124
2184,108298.14657143744
2185,133021.14448765106
2186,158792.93410525878
2187,157832.18049271856
2188,148431.5686419506
2189,255696.2153207271
2190,85565.00977803004
2191,92548.05752979129
2192,100198.95114218205
2193,88574.79024854385
2194,91949.28100562235
2195,111453.81348028051
2196,123091.20530854516
2197,139595.49356853357
2198,161370.0944808307
2199,194697.32344084757
2200,136558.54636595017
2201,133790.5436557588
2202,199734.98669291651
2203,139980.93029887436
2204,181576.9377255574
2205,114519.5405853627
2206,114374.61145006002
2207,228302.5729247568
2208,249019.23134431354
2209,242008.20034129336
2210,118168.66790177976
2211,110881.79910035284
2212,119904.1730290583
2213,113034.883025292
2214,129421.6191904313
2215,107298.55714152328
2216,147683.32238924815
2217,94341.5361094754
2218,123419.93546630572
2219,101379.70166347153
2220,117390.31461505491
2221,355233.6143949259
2222,264946.2034093733
2223,264594.0877740158
2224,218483.9048001904
2225,127494.30378125455
2226,185078.5200778163
2227,193192.3792288036
2228,278140.3587939714
2229,251315.74697593588
2230,139448.0752034044
2231,211662.8360304395
2232,167714.7695627492
2233,168084.53073385957
2234,235424.589756764
2235,219286.23989805797
2236,261836.54681496986
2237,304839.524402098
2238,210392.81259936455
2239,94891.7892933126
2240,159472.4644177039
2241,145638.58511460325
2242,139610.70213841042
2243,139367.75235674478
2244,124698.23020930844
2245,114412.22539843386
2246,135224.30978770735
2247,109354.87433091334
2248,107367.23154484273
2249,113358.23495074893
2250,128770.2315331249
2251,133976.13433261806
2252,178708.9488875973
2253,138324.89725100796
2254,176878.08852528303
2255,189707.6567462462
2256,163090.55998889942
2257,230741.56056260737
2258,155543.104517822
2259,191550.95023757895
2260,165693.33633290423
2261,191610.52152991507
2262,210574.41304240114
2263,350495.9391612414
2264,467892.502968526
2265,180915.4568427322
2266,272966.9658757495
2267,352254.9579516748
2268,365745.51179779624
2269,151264.42073738735
2270,189234.6424259252
2271,217268.0080981539
2272,197761.33289253025
2273,167700.97493690148
2274,180553.78102333815
2275,167684.73216575442
2276,205473.81437547368
2277,175569.0206829903
2278,147368.82268274546
2279,127872.24752348592
2280,139611.04963993301
2281,165753.62994942607
2282,189860.67506338278
2283,116865.96636810116
2284,116151.1767322277
2285,140283.4746506099
2286,135272.30530413467
2287,370939.8224862979
2288,278442.69579677377
2289,379774.3997165422
2290,413146.4767265267
2291,340254.86969282036
2292,434481.68675054633
2293,461969.2639936649
2294,381555.3087305127
2295,494096.0070090095
2296,280297.28464744834
2297,337719.15271741454
2298,343516.814392788
2299,365718.63584536733
2300,305939.2936249796
2301,300068.0815932115
2302,247897.10548162195
2303,227021.37931908117
2304,265410.1954242159
2305,200456.30482127532
2306,189138.33600674506
2307,193859.74461708197
2308,224506.72961304616
2309,277030.52594929375
2310,207574.66034367587
2311,213418.22618322624
2312,166309.9014720464
2313,149520.702940292
2314,167862.98860294477
2315,166716.30970347364
2316,190641.04016949516
2317,192298.7568513631
2318,176793.1123755636
2319,176219.3682943874
2320,175543.81459548304
2321,256331.25969260052
2322,174611.77155017373
2323,194407.4265319979
2324,175787.46209391835
2325,214509.73541794313
2326,163442.29178563476
2327,198527.47579425134
2328,219467.77473975765
2329,189899.1796909536
2330,189830.49234827902
2331,339170.6763779863
2332,364414.69712132757
2333,329517.4227141675
2334,251173.89452109853
2335,268151.12993824534
2336,293731.6113992508
2337,199782.87773204962
2338,263494.0582034099
2339,207048.1935324168
2340,387522.36262629536
2341,243968.8032385988
2342,226642.02971573695
2343,221345.76351460733
2344,222785.98416176118
2345,239235.76147455425
2346,222537.03919076914
2347,203719.27749262028
2348,237525.18961090033
2349,169604.6819522491
2350,291693.6110525079
2351,262878.4821389844
2352,229766.73043813967
2353,249027.49737508793
2354,136084.05130628927
2355,136682.7601650935
2356,142726.4894551023
2357,176706.89444254118
2358,199503.96184552446
2359,124858.66927290548
2360,106761.57290220812
2361,146025.43565895312
2362,250118.1711584967
2363,151438.211825909
2364,167948.71296570133
2365,225997.60456458616
2366,193026.15074478733
2367,220042.67501310853
2368,224562.53685108828
2369,217455.1756158687
2370,157808.09494274275
2371,158081.97429140093
2372,198722.54537434937
2373,262614.64593332505
2374,297021.9200118846
2375,241504.34713417845
2376,282359.46356466354
2377,348534.30048646533
2378,148540.95341997308
2379,192363.86364304053
2380,147101.8535612944
2381,175770.4944567856
2382,220421.6035509876
2383,197372.54682363753
2384,233450.78788915748
2385,167977.80635963473
2386,135983.8887128116
2387,137032.85946748982
2388,98744.75948382741
2389,113038.44329036427
2390,147250.3250681436
2391,137621.856678644
2392,112057.22738101303
2393,174377.27149310178
2394,147300.47314650659
2395,215902.80284363942
2396,146794.03195521087
2397,205174.66681748413
2398,143180.80780234092
2399,45431.9507691286
2400,80789.14554536525
2401,118343.2021474005
2402,134671.23419771134
2403,123340.03514119962
2404,153744.2492264182
2405,150397.0871987351
2406,155665.18685523843
2407,133457.6726504514
2408,138779.9782677196
2409,114252.77721943868
2410,180337.61241105394
2411,113302.73690216485
2412,148071.8119336838
2413,128275.58606225508
2414,146001.7996073716
2415,121594.86613814418
2416,132108.30790295187
2417,126918.85485782236
2418,132421.4848014889
2419,121482.63672800355
2420,116918.75378530685
2421,151543.4274121712
2422,116501.82654769583
2423,114396.8506291657
2424,149901.7249286529
2425,225780.36089992535
2426,137504.51141657023
2427,131273.62556598854
2428,175599.72476252477
2429,97741.08365678736
2430,134733.3667165589
2431,111792.37856985195
2432,144187.57612115308
2433,117995.61130118166
2434,135298.6878933563
2435,158183.88737381645
2436,102253.02077158788
2437,123146.07975423025
2438,133772.79294275813
2439,102398.63981560398
2440,114604.71929492556
2441,108910.2342886113
2442,88586.1086974316
2443,114633.51678481107
2444,144293.11285853112
2445,101115.23026374954
2446,152941.55288844067
2447,189322.38533527654
2448,133296.47371823483
2449,118867.01481872151
2450,167927.00352822387
2451,114157.1587154779
2452,227993.24962877855
2453,84116.35326484688
2454,120836.19743293617
2455,121993.692373269
2456,129854.86307001628
2457,129271.19077344566
2458,106191.04934945152
2459,111174.90369270883
2460,120207.6349765404
2461,120996.79372443943
2462,131578.65533575113
2463,123578.19978078107
2464,199509.00392172745
2465,138570.92179638686
2466,124321.23087325993
2467,124120.2851843684
2468,98429.39083848834
2469,80655.80094870979
2470,207625.46036148194
2471,214022.94118331955
2472,154276.9968210026
2473,113311.93507458725
2474,83308.47803240792
2475,210123.3434719081
2476,130733.67022435984
2477,133450.67190625015
2478,151455.53374283563
2479,104942.62509899332
2480,154019.51858680588
2481,118631.76422834455
2482,129286.55153741251
2483,105309.84152637869
2484,117345.13774296179
2485,123150.89503311887
2486,152760.50692429804
2487,127466.48416607431
2488,160954.86224418826
2489,161561.24460469157
2490,150916.91340878684
2491,120570.79666783665
2492,195293.22382168617
2493,161819.62127447146
2494,146949.4378956071
2495,102049.76009001427
2496,234456.10864447965
2497,150823.33249124672
2498,89259.01312215977
2499,98263.34378782356
2500,134613.90058618723
2501,136986.74804707072
2502,151751.49332373566
2503,115104.87721341097
2504,208694.47892660956
2505,221265.40767447677
2506,264630.49644218874
2507,320903.4418871739
2508,264858.87545841676
2509,216164.11629850572
2510,211570.6735251379
2511,171661.51205890495
2512,216283.32208881067
2513,212010.11772035537
2514,271041.6794619197
2515,149011.07511407213
2516,170565.89685805055
2517,147791.36287600154
2518,156541.84034067276
2519,246406.07228493493
2520,219805.90740520018
2521,185019.99867559728
2522,217302.8459690467
2523,132361.71626023873
2524,126823.80466026992
2525,145657.29666129197
2526,133137.38647189212
2527,103776.049035855
2528,141860.84629185172
2529,137800.52961467026
2530,127427.73187337152
2531,268993.31993124273
2532,226536.75757585355
2533,197667.95522812306
2534,229487.2738305719
2535,288154.3652577773
2536,237189.8952449746
2537,251858.23666554823
2538,181398.48889491527
2539,201352.39016967115
2540,174155.07920475648
2541,166882.55558474117
2542,148414.92907523894
2543,130199.47099037276
2544,128108.32447813454
2545,135591.0135051187
2546,124053.59028206737
2547,136576.0105074006
2548,174175.19989042988
2549,166916.78818293838
2550,498131.87940027576
2551,140254.4782425733
2552,146720.64266969738
2553,85497.89864243979
2554,93774.75407245147
2555,142719.8653826605
2556,114681.59679869375
2557,125160.85689886223
2558,70312.6226830143
2559,138614.92688131597
2560,148833.2935321187
2561,152772.36647519591
2562,123345.05246550072
2563,162140.40836075335
2564,200725.30778309444
2565,133447.8248884256
2566,170538.77647868585
2567,134259.29056083527
2568,242311.34726529702
2569,238478.06828436424
2570,117249.53843238663
2571,172400.69491070055
2572,151595.55411331033
2573,202353.2178025201
2574,254519.93883544081
2575,127814.49871693397
2576,110645.3277340573
2577,153586.71276935536
2578,95636.41296336357
2579,65847.36249714019
2580,119774.13165581298
2581,128874.8433733203
2582,136083.6116168124
2583,278664.15131629864
2584,179063.44673688954
2585,184310.81367916183
2586,215400.60128608873
2587,213224.32541087223
2588,125565.38957102172
2589,146724.5846147885
2590,205827.3916054588
2591,196745.72956305635
2592,209687.0775713001
2593,286730.4937560287
2594,173665.0230953409
2595,184979.1143111669
2596,283841.3594596313
2597,177677.5644766231
2598,288852.67849758
2599,331540.93943325407
2600,163160.01713630778
2601,137281.74133273907
2602,84188.79371886142
2603,123832.8197654312
2604,100527.94053141792
2605,69941.43637602363
2606,150098.68955821334
2607,229879.29990928274
2608,213483.36134865778
2609,165237.73503886382
2610,98414.39894693416
2611,121606.30870534512
2612,160790.8792270018
2613,129908.4594584908
2614,121973.43966549385
2615,163196.11672453376
2616,128451.6786449593
2617,191089.9011481545
2618,171302.3192608086
2619,197887.34839570615
2620,191235.44283727644
2621,176262.68780843655
2622,196838.79343664838
2623,238589.93496576132
2624,329883.5921473348
2625,302406.0808675745
2626,163116.86466566788
2627,165249.7723347691
2628,447591.5619069226
2629,498671.61820148816
2630,369023.97457630903
2631,483582.3487048518
2632,419549.08496829716
2633,284179.3560744388
2634,389650.02494212077
2635,159095.43017099836
2636,189502.56316478318
2637,184610.59519210408
2638,232134.86178333155
2639,187440.69898055753
2640,158001.12790007988
2641,82817.5344300995
2642,207909.56372268035
2643,112995.76909045901
2644,116170.54372654519
2645,112134.11317098564
2646,101422.59813740983
2647,126254.9517194366
2648,123690.03633399216
2649,160309.52465809317
2650,138704.67772126885
2651,146354.92855907558
2652,400879.99640734395
2653,232553.5825055021
2654,264730.64871693816
2655,382922.78547313286
2656,328221.87401497446
2657,341355.47232619487
2658,302035.7350470621
2659,312597.8065362781
2660,347966.50807377195
2661,360436.5195244262
2662,343750.19419389963
2663,303719.0416414846
2664,266505.4910973555
2665,329225.8329787418
2666,286978.6862157631
2667,151748.170893344
2668,171465.908493483
2669,179077.9446440185
2670,289878.46054120397
2671,186674.27424430844
2672,205092.1005101896
2673,208803.12680490376
2674,207824.98081933954
2675,175951.34000444243
2676,181187.25119815808
2677,199143.14017845158
2678,283839.791793126
2679,268276.02813558764
2680,277166.0467833063
2681,394011.6508849822
2682,301006.0010506307
2683,516977.77846091334
2684,313846.82889942976
2685,311269.4989688618
2686,255284.9511002942
2687,300967.1122281584
2688,205421.06123007782
2689,207032.00430656993
2690,388532.5309812149
2691,170628.0153915762
2692,120782.73297684878
2693,207188.07105130603
2694,120444.09480040013
2695,188615.38437307137
2696,175539.89457523177
2697,202570.4052585909
2698,203710.63845841185
2699,184754.876814479
2700,159167.69459449194
2701,145508.35074697022
2702,114356.42695937227
2703,130655.43209581138
2704,141928.3602615991
2705,123088.5005373443
2706,139007.46187617406
2707,141389.7446427631
2708,126385.53727084186
2709,106903.81240849817
2710,118847.96773135109
2711,438164.3904100099
2712,334996.1808275479
2713,159916.8955788388
2714,153557.11495928594
2715,161044.80691251662
2716,138199.64813210975
2717,188131.96112609492
2718,223530.27445642254
2719,149755.54948670766
2720,176429.15850762918
2721,135113.7627452456
2722,161251.31563624035
2723,144626.24513382112
2724,133458.08919010713
2725,135649.84711741697
2726,155487.35505661706
2727,187164.32357134225
2728,185302.65836188276
2729,155649.25169579015
2730,147177.52096069153
2731,143535.72528183996
2732,134783.83905976466
2733,167232.40647243697
2734,145343.5049412749
